Unnamed: 0,year,input_string,sale_date,address,postal_code,ppr_county,price,not_full_market_price,vat_exclusive,description_of_property,property_size_description,date,formatted_address,accuracy,latitude,longitude,postcode,type,geo_county,electoral_district,electoral_district_id,region,small_area
203304,2017.0,"23 THE COURT, HENRIETTA PLACE, DUBLIN 1,Dublin,Ireland",05/04/2017,"23 THE COURT, HENRIETTA PLACE, DUBLIN 1",Dublin 1,Dublin,174000.0,No,No,Second-Hand Dwelling house /Apartment,,2017-04-05,"23 Henrietta Pl, Inns Quay, Dublin, Ireland",RANGE_INTERPOLATED,53.3508175,-6.2709037,,street_address,Dublin City,Inns Quay C,02068,Dublin,268082013
203309,2017.0,"23 THE LIGHTHOUSE, THE CRESCENT, ROBSWALL MALAHIDE,Dublin,Ireland",10/03/2017,"23 THE LIGHTHOUSE, THE CRESCENT, ROBSWALL MALAHIDE",,Dublin,420000.0,No,No,Second-Hand Dwelling house /Apartment,,2017-03-10,"Apartment 1, The Lighthouse, The Crescent, Robswalls, Malahide, Co. Dublin, Ireland",ROOFTOP,53.4444758,-6.1310797,,premise,Fingal,Malahide East,04029,Dublin,267105015
203310,2017.0,"23 THE MILL RACE, MARTINS ROW, CHAPELIZOD DUBLIN 20,Dublin,Ireland",03/03/2017,"23 THE MILL RACE, MARTINS ROW, CHAPELIZOD DUBLIN 20",Dublin 20,Dublin,250000.0,No,No,Second-Hand Dwelling house /Apartment,,2017-03-03,"Mill Race, Martin's Row, Chapelizod, Dublin 20, Ireland",ROOFTOP,53.3498936,-6.3455737,,premise,Dublin City,Chapelizod,02094,Dublin,268037014
203350,2017.0,"23A WILLOW COURT, DRUIDS VALLEY, CABINTEELY DUBLIN 18,Dublin,Ireland",10/05/2017,"23A WILLOW COURT, DRUIDS VALLEY, CABINTEELY DUBLIN 18",Dublin 18,Dublin,207000.0,No,No,Second-Hand Dwelling house /Apartment,,2017-05-10,"23 Willow Ct, Druid Valley, Dublin 18, D18 RR44, Ireland",ROOFTOP,53.249188,-6.1412921,D18 RR44,street_address,Dn Laoghaire-Rathdown,Cabinteely-Loughlinstown,05020,Dublin,267038007
203355,2017.0,"24 ABBEYFIELD, MILLTOWN, DUBLIN 6,Dublin,Ireland",03/02/2017,"24 ABBEYFIELD, MILLTOWN, DUBLIN 6",Dublin 6,Dublin,385000.0,No,No,Second-Hand Dwelling house /Apartment,,2017-02-03,"24-37 Abbeyfield, Dublin 6, Ireland",ROOFTOP,53.3154552,-6.2467861,,street_address,Dublin City,Rathmines East B,02135,Dublin,268129006
203362,2017.0,"24 Abbot's Grove Avenue, Knocklyon, Dublin 16,Dublin,Ireland",05/04/2017,"24 Abbot's Grove Avenue, Knocklyon, Dublin 16",,Dublin,325110.13,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,2017-04-05,"24 Abbots grove, Ballycullen, Knocklyon, Co. Dublin, Ireland",ROOFTOP,53.2710579,-6.3252412,,"establishment,general_contractor,point_of_interest",South Dublin,Firhouse-Ballycullen,03012,Dublin,267085005/267085009
203363,2017.0,"24 Ashfield Ave, Forrest Rd, Ridgewood,Dublin,Ireland",10/02/2017,"24 Ashfield Ave, Forrest Rd, Ridgewood",,Dublin,259912.0,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,2017-02-10,,,,,,,,,,,
203371,2017.0,"24 BEVERTON GREEN, DONABATE, DUBLIN,Dublin,Ireland",12/04/2017,"24 BEVERTON GREEN, DONABATE, DUBLIN",,Dublin,385000.0,No,No,Second-Hand Dwelling house /Apartment,,2017-04-12,"24 Beverton Green, Ballisk Common, Donabate, Co. Dublin, K36 YW73, Ireland",ROOFTOP,53.4910969,-6.1561358,K36 YW73,street_address,Fingal,Donabate,04019,Dublin,267065021
203377,2017.0,"24 Belarmine Lawns, Stepaside,Dublin,Ireland",07/04/2017,"24 Belarmine Lawns, Stepaside",,Dublin,374449.0,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,2017-04-07,,,,,,,,,,,
203394,2017.0,"24 CLUNE ROAD, FINGLAS, DUBLIN 11,Dublin,Ireland",01/03/2017,"24 CLUNE ROAD, FINGLAS, DUBLIN 11",,Dublin,190000.0,No,No,Second-Hand Dwelling house /Apartment,,2017-03-01,"24 Clune Rd, Finglas East, Dublin 11, D11 V3W6, Ireland",ROOFTOP,53.3905616,-6.2944374,D11 V3W6,street_address,Dublin City,Finglas North C,02053,Dublin,268065006
203395,2017.0,"24 COLLEGE COURT, KINGS INNS ST, DUBLIN 1,Dublin,Ireland",12/05/2017,"24 COLLEGE COURT, KINGS INNS ST, DUBLIN 1",Dublin 1,Dublin,180000.0,No,No,Second-Hand Dwelling house /Apartment,,2017-05-12,"Apartment 9, College Court, King's Inns St, Rotunda, Dublin 1, Ireland",ROOFTOP,53.3516198,-6.2672301,,premise,Dublin City,Rotunda B,02089,Dublin,268139004
203405,2017.0,"24 Dodderbrook Avenue, Dodderbrook, Ballycullen,Dublin,Ireland",01/03/2017,"24 Dodderbrook Avenue, Dodderbrook, Ballycullen",,Dublin,287600.0,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,2017-03-01,"Oldcourt Rd, Oldcourt, Dublin, Ireland",GEOMETRIC_CENTER,53.2700459,-6.3415907,,"establishment,general_contractor,point_of_interest",South Dublin,Firhouse Village,03014,Dublin,267084004
203408,2017.0,"24 FARNEY PARK, SANDYMOUNT, DUBLIN 4,Dublin,Ireland",03/03/2017,"24 FARNEY PARK, SANDYMOUNT, DUBLIN 4",Dublin 4,Dublin,970000.0,No,No,Second-Hand Dwelling house /Apartment,,2017-03-03,"24 Farney Park, Dublin 4, D04 K310, Ireland",ROOFTOP,53.333008,-6.2200063,D04 K310,street_address,Dublin City,Pembroke East B,02126,Dublin,268111011
203411,2017.0,"24 Fairhaven Road, Castleknock Road, Castleknock,Dublin,Ireland",12/04/2017,"24 Fairhaven Road, Castleknock Road, Castleknock",,Dublin,431700.0,No,Yes,New Dwelling house /Apartment,greater than or equal to 125 sq metres,2017-04-12,"Castleknock Rd, Ashtown, Dublin, Ireland",GEOMETRIC_CENTER,53.3711529,-6.3407142,,"establishment,point_of_interest",Fingal,Castleknock-Park,04017,Dublin,267041014
203414,2017.0,"24 GARDINER ST UPPER, DUBLIN 1, DUBLIN,Dublin,Ireland",01/03/2017,"24 GARDINER ST UPPER, DUBLIN 1, DUBLIN",Dublin 1,Dublin,540000.0,No,No,Second-Hand Dwelling house /Apartment,,2017-03-01,"24 Gardiner Street Upper, Rotunda, Dublin 1, D01 RX81, Ireland",ROOFTOP,53.3579691,-6.2606499,D01 RX81,street_address,Dublin City,Rotunda A,02088,Dublin,268138009
203421,2017.0,"24 HAZEL GROVE, BLESSINGTON ROAD, TALLAGHT,Dublin,Ireland",07/02/2017,"24 HAZEL GROVE, BLESSINGTON ROAD, TALLAGHT",,Dublin,199000.0,No,No,Second-Hand Dwelling house /Apartment,,2017-02-07,,,,,,,,,,,
203423,2017.0,"24 HILLCREST VIEW, LUCAN, DUBLIN,Dublin,Ireland",01/02/2017,"24 HILLCREST VIEW, LUCAN, DUBLIN",,Dublin,255000.0,No,No,Second-Hand Dwelling house /Apartment,,2017-02-01,"24 Hillcrest View, Lucan, Co. Dublin, K78 P6D9, Ireland",ROOFTOP,53.3515921,-6.4567915,K78 P6D9,street_address,South Dublin,Lucan-St. Helen's,03017,Dublin,267103022
203426,2017.0,"24 HUNTSTOWN RISE, MULHUDDART, DUBLIN 15,Dublin,Ireland",06/03/2017,"24 HUNTSTOWN RISE, MULHUDDART, DUBLIN 15",Dublin 15,Dublin,228000.0,No,No,Second-Hand Dwelling house /Apartment,,2017-03-06,"24 Huntstown Rise, Huntstown, Dublin 15, D15 KCP0, Ireland",ROOFTOP,53.4019745,-6.4045578,D15 KCP0,street_address,Fingal,Blanchardstown-Blakestown,04009,Dublin,267028007
203445,2017.0,"24 MAPLE HALL, MOUNT SAINT ANNES, MILLTOWN,Dublin,Ireland",09/02/2017,"24 MAPLE HALL, MOUNT SAINT ANNES, MILLTOWN",,Dublin,299559.0,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,2017-02-09,"Apartment 17, Maple Hall, Milltown Ave, Mount St Annes, Dublin 6, Ireland",ROOFTOP,53.3120818,-6.2481127,,premise,Dublin City,Rathmines East B,02135,Dublin,268129012/268129013
203454,2017.0,"24 Neptune Block, Honeypark, Dun-Laoghaire,Dublin,Ireland",03/03/2017,"24 Neptune Block, Honeypark, Dun-Laoghaire",,Dublin,308370.04,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,2017-03-03,"Neptune Lodge, Sandycove Point, D̼n Laoghaire, Dublin, Ireland",ROOFTOP,53.2890348,-6.114664,,premise,Dn Laoghaire-Rathdown,Dn Laoghaire-Sandycove,05050,Dublin,267076004
203462,2017.0,"24 PARKSIDE AVENUE, BALGRIFFIN,Dublin,Ireland",11/01/2017,"24 PARKSIDE AVENUE, BALGRIFFIN",,Dublin,260162.59,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,2017-01-11,"Parkside Avenue, Grange, Dublin, Co. Dublin, Ireland",GEOMETRIC_CENTER,53.4067772,-6.1672701,,route,Dublin City,Grange A,02059,Dublin,268071024
203476,2017.0,"24 SUMMER ST NORTH, DUBLIN 1,Dublin,Ireland",04/05/2017,"24 SUMMER ST NORTH, DUBLIN 1",Dublin 1,Dublin,200000.0,No,No,Second-Hand Dwelling house /Apartment,,2017-05-04,"24 Summer St N, Mountjoy, Dublin 1, D01 T9X9, Ireland",ROOFTOP,53.3572924,-6.2514068,D01 T9X9,street_address,Dublin City,Mountjoy B,02074,Dublin,268105008
203482,2017.0,"24 THE COPSE WOODPARK BALLINTEER, DUBLIN 16, DUBLIN,Dublin,Ireland",08/03/2017,"24 THE COPSE WOODPARK BALLINTEER, DUBLIN 16, DUBLIN",Dublin 16,Dublin,313000.0,No,No,Second-Hand Dwelling house /Apartment,,2017-03-08,,,,,,,,,,,
203484,2017.0,"24 THE OVAL, TULLYVALE, DUBLIN 18,Dublin,Ireland",10/03/2017,"24 THE OVAL, TULLYVALE, DUBLIN 18",Dublin 18,Dublin,312000.0,No,No,Second-Hand Dwelling house /Apartment,,2017-03-10,"The Oval, Tullyvale, Dublin 18, Ireland",ROOFTOP,53.2479619,-6.1454823,,premise,Dn Laoghaire-Rathdown,Cabinteely-Loughlinstown,05020,Dublin,267038016
203503,2017.0,"24 WOODFORD PARK, CLONDALKIN, DUBLIN 22,Dublin,Ireland",05/05/2017,"24 WOODFORD PARK, CLONDALKIN, DUBLIN 22",Dublin 22,Dublin,228000.0,No,No,Second-Hand Dwelling house /Apartment,,2017-05-05,"24 Woodford Park, Knockmitten, Dublin 22, D22 N4A9, Ireland",ROOFTOP,53.3259301,-6.3777892,D22 N4A9,street_address,South Dublin,Clondalkin-Monastery,03007,Dublin,267050030
203510,2017.0,"241 SOUTH CIRCULAR RD, DUBLIN 8, DUBLIN,Dublin,Ireland",07/03/2017,"241 SOUTH CIRCULAR RD, DUBLIN 8, DUBLIN",Dublin 8,Dublin,616000.0,No,No,Second-Hand Dwelling house /Apartment,,2017-03-07,"241 S Circular Rd, Merchants Quay, Dublin 8, D08 W2R6, Ireland",ROOFTOP,53.3318936,-6.2861187,D08 W2R6,street_address,Dublin City,Merchants Quay F,02124,Dublin,268103002
203514,2017.0,"244 CHERRYWOOD LAWN, DUBLIN 22, DUBLIN,Dublin,Ireland",12/04/2017,"244 CHERRYWOOD LAWN, DUBLIN 22, DUBLIN",Dublin 22,Dublin,268000.0,No,No,Second-Hand Dwelling house /Apartment,,2017-04-12,"244 Cherrywood Lawn, Fairview, Dublin 22, D22 KD34, Ireland",ROOFTOP,53.3168779,-6.4138917,D22 KD34,street_address,South Dublin,Clondalkin Village,03010,Dublin,267053015
203521,2017.0,"247 SUTTON PARK, SUTTON, DUBLIN 13,Dublin,Ireland",11/06/2017,"247 SUTTON PARK, SUTTON, DUBLIN 13",Dublin 13,Dublin,520000.0,No,No,Second-Hand Dwelling house /Apartment,,2017-06-11,"247 Sutton Park, Baldoyle, Dublin 13, D13 P667, Ireland",ROOFTOP,53.3899454,-6.1351113,D13 P667,street_address,Fingal,Sutton,04035,Dublin,267130015
203525,2017.0,"249 ORWELL PARK, GLADE, TEMPLEOGUE DUBLIN 6W,Dublin,Ireland",03/04/2017,"249 ORWELL PARK, GLADE, TEMPLEOGUE DUBLIN 6W",,Dublin,525000.0,No,No,Second-Hand Dwelling house /Apartment,,2017-04-03,"249 Orwell Park Glade, Templeogue, Dublin 6W, Co. Dublin, D6W PF68, Ireland",ROOFTOP,53.3008889,-6.3231894,D6W PF68,street_address,South Dublin,Templeogue-Orwell,03044,Dublin,267152006
203540,2017.0,"25 ASH ST, THE LIBERTIES, DUBLIN 8,Dublin,Ireland",12/01/2017,"25 ASH ST, THE LIBERTIES, DUBLIN 8",Dublin 8,Dublin,300000.0,No,No,Second-Hand Dwelling house /Apartment,,2017-01-12,"25 Ash St, Merchants Quay, Dublin 8, D08 PY9E, Ireland",ROOFTOP,53.3401246,-6.2770852,D08 PY9E,street_address,Dublin City,Merchants Quay B,02120,Dublin,268099007
203543,2017.0,"25 Abbot's Grove, Knocklyon, Dublin 16,Dublin,Ireland",06/04/2017,"25 Abbot's Grove, Knocklyon, Dublin 16",Dublin 16,Dublin,325110.13,No,Yes,New Dwelling house /Apartment,greater than or equal to 125 sq metres,2017-04-06,"24 Abbots grove, Ballycullen, Knocklyon, Co. Dublin, Ireland",ROOFTOP,53.2710579,-6.3252412,,"establishment,general_contractor,point_of_interest",South Dublin,Firhouse-Ballycullen,03012,Dublin,267085005/267085009
203554,2017.0,"25 BOROIMHE BIRCHES, SWORDS, DUBLIN,Dublin,Ireland",03/05/2017,"25 BOROIMHE BIRCHES, SWORDS, DUBLIN",,Dublin,230000.0,No,No,Second-Hand Dwelling house /Apartment,,2017-05-03,"25 Boroimhe Birches, Fosterstown North, Swords, Co. Dublin, Ireland",ROOFTOP,53.4476244,-6.2342233,,street_address,Fingal,Swords-Forrest,04036,Dublin,267132031
203556,2017.0,"25 BRIGHTON GARDENS, TERENURE, DUBLIN 6,Dublin,Ireland",08/02/2017,"25 BRIGHTON GARDENS, TERENURE, DUBLIN 6",Dublin 6,Dublin,492000.0,No,No,Second-Hand Dwelling house /Apartment,,2017-02-08,"25 Brighton Gardens, Terenure, Dublin 6, D06 PV34, Ireland",ROOFTOP,53.3125237,-6.2802506,D06 PV34,street_address,Dublin City,Rathmines West E,02142,Dublin,268136011
203558,2017.0,"25 BUTTERFIELD PARK, RATHFARNHAM, DUBLIN 14,Dublin,Ireland",07/02/2017,"25 BUTTERFIELD PARK, RATHFARNHAM, DUBLIN 14",Dublin 14,Dublin,770000.0,No,No,Second-Hand Dwelling house /Apartment,,2017-02-07,"25 Butterfield Park, Rathfarnham, Dublin 14, D14 FX93, Ireland",ROOFTOP,53.2954116,-6.2922189,D14 FX93,street_address,South Dublin,Rathfarnham-Butterfield,03023,Dublin,267114011
203567,2017.0,"25 CARYSFORT AVE, BLSCKROCK, DUBLIN,Dublin,Ireland",06/04/2017,"25 CARYSFORT AVE, BLSCKROCK, DUBLIN",,Dublin,755000.0,No,No,Second-Hand Dwelling house /Apartment,,2017-04-06,"25 Carysfort Ave, Blackrock, Co. Dublin, A94 D9R9, Ireland",ROOFTOP,53.3000176,-6.1794115,A94 D9R9,street_address,Dn Laoghaire-Rathdown,Blackrock-Central,05010,Dublin,267021008
203572,2017.0,"25 CHARNWOOD HEATH, CLONSILLA, DUBLIN 15,Dublin,Ireland",12/05/2017,"25 CHARNWOOD HEATH, CLONSILLA, DUBLIN 15",Dublin 15,Dublin,395000.0,No,No,Second-Hand Dwelling house /Apartment,,2017-05-12,"25 Charnwood Heath, Clonsilla, Dublin 15, D15 E0F4, Ireland",ROOFTOP,53.3856233,-6.4144875,D15 E0F4,street_address,Fingal,Blanchardstown-Blakestown,04009,Dublin,267028080
203584,2017.0,"25 CROSBIE HOUSE, NORTHBROOK AVE, DUBLIN 6,Dublin,Ireland",09/06/2017,"25 CROSBIE HOUSE, NORTHBROOK AVE, DUBLIN 6",Dublin 6,Dublin,383000.0,No,No,Second-Hand Dwelling house /Apartment,,2017-06-09,,,,,,,,,,,
203590,2017.0,"25 DAKOTA COURT PHIBSBORO DUBLIN 6W, DUBLIN,Dublin,Ireland",09/05/2017,"25 DAKOTA COURT PHIBSBORO DUBLIN 6W, DUBLIN",Dublin 15,Dublin,83052.08,Yes,No,Second-Hand Dwelling house /Apartment,,2017-05-09,,,,,,,,,,,
203592,2017.0,"25 DUBLIN RD, SKERRIES, DUBLIN,Dublin,Ireland",03/02/2017,"25 DUBLIN RD, SKERRIES, DUBLIN",Dublin 18,Dublin,425000.0,No,No,Second-Hand Dwelling house /Apartment,,2017-02-03,"25 Dublin Rd, Townparks, Skerries, Co. Dublin, K34 NP21, Ireland",ROOFTOP,53.574216,-6.1148154,K34 NP21,street_address,Fingal,Skerries,04034,Dublin,267123024
203594,2017.0,"25 DUNDRUM GATE, BALLINTEER RD, DUBLIN 14,Dublin,Ireland",01/03/2017,"25 DUNDRUM GATE, BALLINTEER RD, DUBLIN 14",Dublin 16,Dublin,336000.0,No,No,Second-Hand Dwelling house /Apartment,,2017-03-01,"Dundrum Gate, Ballinteer Rd, Dundrum, Dublin 16, Ireland",ROOFTOP,53.28825,-6.245357,,premise,Dn Laoghaire-Rathdown,Dundrum-Sandyford,05039,Dublin,267080015
203607,2017.0,"25 FOREST AVE, KINGSWOOD HEIGHTS, DUBLIN 24,Dublin,Ireland",10/03/2017,"25 FOREST AVE, KINGSWOOD HEIGHTS, DUBLIN 24",Dublin 24,Dublin,255000.0,No,No,Second-Hand Dwelling house /Apartment,,2017-03-10,"25 Forest Ave, Kilnamanagh, Dublin, Ireland",RANGE_INTERPOLATED,53.3069278,-6.3612138,,street_address,South Dublin,Tallaght-Kilnamanagh,03034,Dublin,267142005
203613,2017.0,"25 GLENHILL GROVE, FINGLAS, DUBLIN 11,Dublin,Ireland",10/04/2017,"25 GLENHILL GROVE, FINGLAS, DUBLIN 11",Dublin 11,Dublin,255000.0,No,No,Second-Hand Dwelling house /Apartment,,2017-04-10,"25 Glenhill Grove, Finglas East, Dublin 11, D11 N2Y3, Ireland",ROOFTOP,53.3838911,-6.2886852,D11 N2Y3,street_address,Dublin City,Ballygall A,02011,Dublin,268012011
203616,2017.0,"25 Hazelbrook, Malahide, County Dublin,Dublin,Ireland",10/03/2017,"25 Hazelbrook, Malahide, County Dublin",,Dublin,528634.0,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,2017-03-10,"25 Malahide Rd, Myra Manor, Kinsealy, Malahide, Co. Dublin, K36 X313, Ireland",ROOFTOP,53.4322144,-6.1758927,K36 X313,street_address,Fingal,Kinsaley,04026,Dublin,267099031
203618,2017.0,"25 KNOCKLYON GROVE, DUBLIN 16, DUBLIN,Dublin,Ireland",06/04/2017,"25 KNOCKLYON GROVE, DUBLIN 16, DUBLIN",Dublin 16,Dublin,410000.0,No,No,Second-Hand Dwelling house /Apartment,,2017-04-06,"25 Knocklyon Grove, Schollarstown, Dublin 16, D16 TY88, Ireland",ROOFTOP,53.2847533,-6.3197058,D16 TY88,street_address,South Dublin,Firhouse-Knocklyon,03013,Dublin,267086001
203620,2017.0,"25 LANESBOROUGH VIEW, CHARLESTOWN, FINGLAS DUBLIN 11,Dublin,Ireland",10/01/2017,"25 LANESBOROUGH VIEW, CHARLESTOWN, FINGLAS DUBLIN 11",Dublin 11,Dublin,243000.0,No,No,Second-Hand Dwelling house /Apartment,,2017-01-10,"25 Lanesborough View, Jamestown Little, Dublin 11, D11 T184, Ireland",ROOFTOP,53.4029332,-6.2925148,D11 T184,street_address,Fingal,Dubber,04020,Dublin,267066002
203643,2017.0,"25 PARKSIDE DRIVE, PARKSIDE, MALAHDIE ROAD,Dublin,Ireland",08/02/2017,"25 PARKSIDE DRIVE, PARKSIDE, MALAHDIE ROAD",Dublin 13,Dublin,274890.0,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,2017-02-08,"13 Malahide Rd, Balgriffin, Dublin, Ireland",ROOFTOP,53.4046281,-6.1665709,,"establishment,point_of_interest",Dublin City,Grange A,02059,Dublin,268071002
203644,2017.0,"25 PINTAIL HOUSE, REDCOURT OAKS, SEAFIELD RD EAST,Dublin,Ireland",01/01/2017,"25 PINTAIL HOUSE, REDCOURT OAKS, SEAFIELD RD EAST",Dublin 3,Dublin,148148.0,Yes,No,Second-Hand Dwelling house /Apartment,,2017-01-01,,,,,,,,,,,
203654,2017.0,"25 SEAFIELD RD, THE GABLES, DUBLIN 3,Dublin,Ireland",10/01/2017,"25 SEAFIELD RD, THE GABLES, DUBLIN 3",Dublin 3,Dublin,1300000.0,No,No,Second-Hand Dwelling house /Apartment,,2017-01-10,,,,,,,,,,,
203662,2017.0,"25 THE AVENUE, ROBSWALL, MALAHIDE,Dublin,Ireland",06/04/2017,"25 THE AVENUE, ROBSWALL, MALAHIDE",,Dublin,651982.0,No,Yes,New Dwelling house /Apartment,greater than or equal to 125 sq metres,2017-04-06,,,,,,,,,,,
203670,2017.0,"25 THE VIEW, ROBSWALL, MALAHIDE,Dublin,Ireland",10/01/2017,"25 THE VIEW, ROBSWALL, MALAHIDE",,Dublin,650000.0,No,No,Second-Hand Dwelling house /Apartment,,2017-01-10,"25 The View, Robswalls, Malahide, Co. Dublin, K36 YA46, Ireland",ROOFTOP,53.4444219,-6.1376742,K36 YA46,street_address,Fingal,Malahide East,04029,Dublin,267105011
203673,2017.0,"25 TORY SQ, WATERVILLE, BLANCHARDSTOWN DUBLIN 15,Dublin,Ireland",05/04/2017,"25 TORY SQ, WATERVILLE, BLANCHARDSTOWN DUBLIN 15",Dublin 15,Dublin,224000.0,No,No,Second-Hand Dwelling house /Apartment,,2017-04-05,"25 Tory Square, Dublin, Ireland",RANGE_INTERPOLATED,53.393001,-6.377271,,street_address,Fingal,Blanchardstown-Abbotstown,04008,Dublin,267027014
203674,2017.0,"25 The Avenue, Handfield Wood, Hansfield,Dublin,Ireland",02/05/2017,"25 The Avenue, Handfield Wood, Hansfield",Dublin 15,Dublin,321585.91,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,2017-05-02,"Clonsilla, Dublin, Ireland",GEOMETRIC_CENTER,53.3905516,-6.4322246,,"establishment,point_of_interest",Fingal,Blanchardstown-Blakestown,04009,Dublin,267028004/02
203688,2017.0,"25 park avenue, millers glen, swords,Dublin,Ireland",04/05/2017,"25 park avenue, millers glen, swords",,Dublin,257709.0,No,Yes,New Dwelling house /Apartment,less than 38 sq metres,2017-05-04,"Longview Ave, Oldtown, Co. Dublin, Ireland",GEOMETRIC_CENTER,53.4739449,-6.2397822,,"establishment,point_of_interest",Fingal,Swords-Lissenhall,04038,Dublin,267133026
203694,2017.0,"255 CAPTAINS RD, CRUMLIN, DUBLIN 12,Dublin,Ireland",10/02/2017,"255 CAPTAINS RD, CRUMLIN, DUBLIN 12",Dublin 12,Dublin,176000.0,No,No,Second-Hand Dwelling house /Apartment,,2017-02-10,"255 Captain's Rd, Kimmage, Dublin 12, D12 H6X6, Ireland",ROOFTOP,53.318604,-6.3085669,D12 H6X6,street_address,Dublin City,Kimmage E,02115,Dublin,268094007
203716,2017.0,"26 ASHINGTON MEWS, NAVAN RD, DUBLIN 7,Dublin,Ireland",07/02/2017,"26 ASHINGTON MEWS, NAVAN RD, DUBLIN 7",Dublin 7,Dublin,325000.0,No,No,Second-Hand Dwelling house /Apartment,,2017-02-07,"26 Navan Rd, Villa Park Ave, Ashtown, Dublin 7, D07 T2Y5, Ireland",ROOFTOP,53.3644194,-6.3125171,D07 T2Y5,street_address,Dublin City,Ashtown B,02007,Dublin,268007010
203719,2017.0,"26 Abbots Grove Avenue, Knocklyon,Dublin,Ireland",02/05/2017,"26 Abbots Grove Avenue, Knocklyon",Dublin 16,Dublin,324110.0,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,2017-05-02,"24 Abbots grove, Ballycullen, Knocklyon, Co. Dublin, Ireland",ROOFTOP,53.2710579,-6.3252412,,"establishment,general_contractor,point_of_interest",South Dublin,Firhouse-Ballycullen,03012,Dublin,267085005/267085009
203727,2017.0,"26 Ballygossan Park, Golf Links Road, Skerries,Dublin,Ireland",10/02/2017,"26 Ballygossan Park, Golf Links Road, Skerries",,Dublin,286344.0,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,2017-02-10,,,,,,,,,,,
203728,2017.0,"26 Belarmine Lawns, Belarmine Woods, Stepaside,Dublin,Ireland",07/04/2017,"26 Belarmine Lawns, Belarmine Woods, Stepaside",Dublin 18,Dublin,374500.0,No,Yes,New Dwelling house /Apartment,greater than or equal to 125 sq metres,2017-04-07,"Belarmine Ave, Kilgobbin Woods, Dublin, Ireland",GEOMETRIC_CENTER,53.2582737,-6.2162705,,"establishment,point_of_interest",Dn Laoghaire-Rathdown,Glencullen,05057,Dublin,267092044
203752,2017.0,"26 DUNDRUM GATE, BALLINTEER RD, DUNDRUM DUBLIN 14,Dublin,Ireland",12/04/2017,"26 DUNDRUM GATE, BALLINTEER RD, DUNDRUM DUBLIN 14",Dublin 16,Dublin,280000.0,No,No,Second-Hand Dwelling house /Apartment,,2017-04-12,"Dundrum Gate, Ballinteer Rd, Dundrum, Dublin 16, Ireland",ROOFTOP,53.28825,-6.245357,,premise,Dn Laoghaire-Rathdown,Dundrum-Sandyford,05039,Dublin,267080015
203755,2017.0,"26 Dodder Brook Avenue, DodderBrook Wood, DodderBrook,Dublin,Ireland",02/03/2017,"26 Dodder Brook Avenue, DodderBrook Wood, DodderBrook",,Dublin,292951.53,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,2017-03-02,"Oldcourt Rd, Oldcourt, Dublin, Ireland",GEOMETRIC_CENTER,53.2700459,-6.3415907,,"establishment,general_contractor,point_of_interest",South Dublin,Firhouse Village,03014,Dublin,267084004
203764,2017.0,"26 FORGE LANE, LUSK VILLAGE, CO DUBLIN,Dublin,Ireland",10/03/2017,"26 FORGE LANE, LUSK VILLAGE, CO DUBLIN",,Dublin,225000.0,No,No,Second-Hand Dwelling house /Apartment,,2017-03-10,"26 Forge Ln, Lusk Village, Lusk, Co. Dublin, K45 W778, Ireland",ROOFTOP,53.5290151,-6.1604602,K45 W778,street_address,Fingal,Lusk,04028,Dublin,267104025
203765,2017.0,"26 FORREST AVE, SWORDS, DUBLIN,Dublin,Ireland",01/06/2017,"26 FORREST AVE, SWORDS, DUBLIN",,Dublin,270000.0,No,No,Second-Hand Dwelling house /Apartment,,2017-06-01,"26 Forest Ave, Forestfields, Swords, Co. Dublin, K67 P9W7, Ireland",ROOFTOP,53.4505566,-6.2408719,K67 P9W7,street_address,Fingal,Swords-Forrest,04036,Dublin,267132026
203768,2017.0,"26 GLENBOURNE RD, LEOPARDSTOWN VALLEY, DUBLIN 18,Dublin,Ireland",06/04/2017,"26 GLENBOURNE RD, LEOPARDSTOWN VALLEY, DUBLIN 18",Dublin 18,Dublin,433000.0,No,No,Second-Hand Dwelling house /Apartment,,2017-04-06,"26 Glenbourne Rd, Leopardstown Valley, Dublin 18, D18 A3W2, Ireland",ROOFTOP,53.2593263,-6.1999706,D18 A3W2,street_address,Dn Laoghaire-Rathdown,Glencullen,05057,Dublin,267092033
